;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202303;Marzo de 2023;9;Cataluña;17;Girona;17018;Bellcaire d'Empordà;14;9;0;0;5;0;0;0;0;<5;12
202303;Marzo de 2023;9;Cataluña;17;Girona;17019;Besalú;46;16;6;0;13;10;<5;0;12;<5;30
202303;Marzo de 2023;9;Cataluña;17;Girona;17020;Bescanó;70;27;12;0;16;13;<5;0;7;12;51
202303;Marzo de 2023;9;Cataluña;17;Girona;17021;Beuda;8;<5;<5;<5;0;0;0;0;8;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17022;Bisbal d'Empordà, La;142;55;10;<5;48;24;<5;0;<5;20;119
202303;Marzo de 2023;9;Cataluña;17;Girona;17023;Blanes;725;266;112;5;194;134;14;12;36;52;625
202303;Marzo de 2023;9;Cataluña;17;Girona;17024;Bolvir;13;6;0;0;6;<5;0;0;0;0;13
202303;Marzo de 2023;9;Cataluña;17;Girona;17025;Bordils;14;5;0;0;8;<5;0;<5;6;<5;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17026;Borrassà;6;5;0;0;<5;0;0;0;<5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17027;Breda;39;11;5;<5;6;9;5;0;23;<5;14
202303;Marzo de 2023;9;Cataluña;17;Girona;17028;Brunyola i Sant Marti Sapresa;5;<5;0;<5;<5;<5;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17029;Boadella i les Escaules;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17030;Cabanes;15;8;<5;<5;<5;0;0;<5;<5;5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17031;Cabanelles;<5;<5;<5;0;0;0;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17032;Cadaqués;128;62;<5;<5;63;<5;0;0;<5;6;120
202303;Marzo de 2023;9;Cataluña;17;Girona;17033;Caldes de Malavella;165;50;10;5;29;62;9;0;18;8;139
202303;Marzo de 2023;9;Cataluña;17;Girona;17034;Calonge i Sant Antoni;178;61;21;0;64;29;<5;<5;13;22;142
202303;Marzo de 2023;9;Cataluña;17;Girona;17035;Camós;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17036;Campdevànol;35;15;<5;<5;<5;9;<5;<5;<5;<5;29
202303;Marzo de 2023;9;Cataluña;17;Girona;17037;Campelles;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17038;Campllong;51;19;13;0;7;11;<5;0;33;0;18
202303;Marzo de 2023;9;Cataluña;17;Girona;17039;Camprodon;30;10;<5;0;12;5;0;<5;<5;0;28
202303;Marzo de 2023;9;Cataluña;17;Girona;17040;Canet d'Adri;10;7;0;0;<5;0;0;0;0;<5;9
202303;Marzo de 2023;9;Cataluña;17;Girona;17041;Cantallops;<5;<5;0;0;<5;0;0;0;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17042;Capmany;7;7;0;0;0;0;0;<5;<5;<5;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17043;Queralbs;<5;0;<5;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17044;Cassà de la Selva;265;66;55;<5;64;70;6;<5;62;19;181
202303;Marzo de 2023;9;Cataluña;17;Girona;17046;Castellfollit de la Roca;<5;<5;0;0;<5;0;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17047;Castelló d'Empúries;266;151;13;<5;81;16;<5;<5;22;24;217
202303;Marzo de 2023;9;Cataluña;17;Girona;17048;Castell-Platja d'Aro;535;195;62;<5;189;79;6;<5;5;33;495
202303;Marzo de 2023;9;Cataluña;17;Girona;17049;Celrà;159;58;36;10;32;22;<5;0;58;6;95
202303;Marzo de 2023;9;Cataluña;17;Girona;17050;Cervià de Ter;6;<5;0;<5;<5;<5;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17051;Cistella;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17052;Siurana;5;<5;0;0;<5;<5;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17054;Colera;5;<5;0;0;<5;0;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17055;Colomers;<5;<5;0;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17056;Cornellà del Terri;125;50;16;<5;29;28;0;0;71;11;43
202303;Marzo de 2023;9;Cataluña;17;Girona;17057;Corçà;49;10;21;0;11;6;<5;<5;<5;0;46
202303;Marzo de 2023;9;Cataluña;17;Girona;17058;Crespià;<5;0;0;0;<5;<5;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17060;Darnius;<5;<5;0;0;<5;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17061;Das;8;<5;0;0;<5;0;<5;0;0;0;8
202303;Marzo de 2023;9;Cataluña;17;Girona;17062;Escala, L';192;69;12;0;98;13;0;<5;6;8;177
202303;Marzo de 2023;9;Cataluña;17;Girona;17063;Espinelves;5;<5;0;0;<5;<5;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17064;Espolla;<5;<5;<5;0;<5;0;0;<5;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17065;Esponellà;8;<5;0;0;<5;<5;<5;<5;0;0;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17066;Figueres;870;241;166;28;212;199;24;<5;120;82;665
202303;Marzo de 2023;9;Cataluña;17;Girona;17067;Flaçà;21;7;6;0;7;<5;0;0;12;0;9
202303;Marzo de 2023;9;Cataluña;17;Girona;17068;Foixà;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17069;Fontanals de Cerdanya;9;<5;<5;0;<5;0;0;0;0;5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17070;Fontanilles;<5;0;0;0;<5;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17071;Fontcoberta;11;<5;0;<5;5;<5;0;0;<5;0;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17073;Fornells de la Selva;105;57;9;5;25;9;0;0;10;20;75
202303;Marzo de 2023;9;Cataluña;17;Girona;17074;Fortià;11;<5;<5;0;<5;<5;0;0;0;0;11
202303;Marzo de 2023;9;Cataluña;17;Girona;17075;Garrigàs;6;<5;<5;<5;<5;0;0;0;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17076;Garrigoles;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17077;Garriguella;26;19;<5;0;<5;<5;0;11;6;0;9
202303;Marzo de 2023;9;Cataluña;17;Girona;17078;Ger;7;<5;0;0;<5;<5;0;0;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17079;Girona;4895;786;1287;56;872;1803;91;5;972;131;3787
202303;Marzo de 2023;9;Cataluña;17;Girona;17080;Gombrèn;<5;<5;0;0;<5;0;<5;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17081;Gualta;25;13;0;0;12;0;0;0;0;0;25
202303;Marzo de 2023;9;Cataluña;17;Girona;17082;Guils de Cerdanya;<5;<5;0;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17083;Hostalric;211;31;100;<5;6;72;<5;<5;72;9;129
202303;Marzo de 2023;9;Cataluña;17;Girona;17084;Isòvol;<5;<5;0;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17085;Jafre;<5;<5;0;0;0;0;0;0;0;<5;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17086;Jonquera, La;270;115;26;<5;93;27;6;0;0;<5;267
202303;Marzo de 2023;9;Cataluña;17;Girona;17087;Juià;19;<5;<5;0;<5;10;<5;0;<5;0;16
202303;Marzo de 2023;9;Cataluña;17;Girona;17088;Lladó;<5;<5;0;0;<5;<5;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17089;Llagostera;83;56;5;<5;14;7;0;0;<5;35;45
202303;Marzo de 2023;9;Cataluña;17;Girona;17090;Llambilles;9;<5;<5;0;<5;<5;0;0;<5;0;8
202303;Marzo de 2023;9;Cataluña;17;Girona;17091;Llanars;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17092;Llançà;53;17;<5;<5;20;9;<5;<5;<5;<5;47
202303;Marzo de 2023;9;Cataluña;17;Girona;17093;Llers;36;22;5;0;6;<5;<5;<5;<5;<5;30
202303;Marzo de 2023;9;Cataluña;17;Girona;17094;Llívia;20;10;0;<5;5;<5;0;0;0;<5;16
202303;Marzo de 2023;9;Cataluña;17;Girona;17095;Lloret de Mar;863;371;85;6;293;101;7;0;16;74;773
202303;Marzo de 2023;9;Cataluña;17;Girona;17096;Llosses, Les;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17097;Madremanya;9;<5;<5;0;5;<5;0;0;0;0;9
202303;Marzo de 2023;9;Cataluña;17;Girona;17098;Maià de Montcal;<5;<5;0;0;0;0;0;0;<5;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17099;Meranges;5;<5;0;0;<5;<5;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17100;Masarac;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17101;Massanes;33;10;12;<5;<5;8;0;<5;<5;0;29
202303;Marzo de 2023;9;Cataluña;17;Girona;17102;Maçanet de Cabrenys;<5;<5;0;0;0;0;0;0;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17103;Maçanet de la Selva;205;52;60;0;31;58;<5;0;133;7;65
202303;Marzo de 2023;9;Cataluña;17;Girona;17105;Mieres;<5;0;0;0;0;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17106;Mollet de Peralada;<5;<5;0;0;<5;0;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17107;Molló;6;0;<5;0;<5;<5;0;0;0;0;6
202303;Marzo de 2023;9;Cataluña;17;Girona;17109;Montagut i Oix;8;<5;<5;0;<5;<5;<5;0;<5;0;6
202303;Marzo de 2023;9;Cataluña;17;Girona;17110;Mont-ras;108;13;56;0;12;26;<5;0;<5;<5;105
202303;Marzo de 2023;9;Cataluña;17;Girona;17111;Navata;14;<5;<5;0;<5;<5;0;0;0;<5;11
202303;Marzo de 2023;9;Cataluña;17;Girona;17112;Ogassa;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17114;Olot;955;163;287;19;165;288;33;<5;446;28;480
202303;Marzo de 2023;9;Cataluña;17;Girona;17115;Ordis;48;<5;26;5;0;10;6;0;48;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17116;Osor;<5;<5;0;<5;0;0;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17117;Palafrugell;515;205;60;<5;161;78;8;9;76;58;372
202303;Marzo de 2023;9;Cataluña;17;Girona;17118;Palamós;447;156;48;<5;132;101;6;11;42;27;367
202303;Marzo de 2023;9;Cataluña;17;Girona;17119;Palau de Santa Eulàlia;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17120;Palau-saverdera;19;11;0;<5;<5;<5;<5;0;<5;<5;13
202303;Marzo de 2023;9;Cataluña;17;Girona;17121;Palau-sator;36;31;0;0;5;0;0;7;0;0;29
202303;Marzo de 2023;9;Cataluña;17;Girona;17123;Palol de Revardit;36;13;17;0;<5;<5;0;<5;21;0;12
202303;Marzo de 2023;9;Cataluña;17;Girona;17124;Pals;99;46;9;<5;38;5;0;<5;<5;8;86
202303;Marzo de 2023;9;Cataluña;17;Girona;17125;Pardines;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17126;Parlavà;5;<5;<5;0;<5;<5;0;<5;<5;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17128;Pau;<5;<5;0;<5;<5;0;0;<5;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17129;Pedret i Marzà;<5;0;0;<5;0;0;0;0;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17130;Pera, La;8;<5;<5;0;5;0;0;<5;<5;0;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17132;Peralada;49;25;11;0;9;<5;0;6;<5;5;36
202303;Marzo de 2023;9;Cataluña;17;Girona;17133;Planes d'Hostoles, Les;26;6;7;0;12;<5;0;0;7;<5;16
202303;Marzo de 2023;9;Cataluña;17;Girona;17134;Planoles;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17135;Pont de Molins;25;19;0;0;6;0;0;0;0;<5;21
202303;Marzo de 2023;9;Cataluña;17;Girona;17136;Pontós;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17137;Porqueres;140;20;64;<5;30;25;0;<5;66;7;65
202303;Marzo de 2023;9;Cataluña;17;Girona;17138;Portbou;6;<5;<5;0;0;0;<5;0;0;0;6
202303;Marzo de 2023;9;Cataluña;17;Girona;17139;Preses, Les;72;24;21;<5;13;7;<5;<5;40;<5;24
202303;Marzo de 2023;9;Cataluña;17;Girona;17140;Port de la Selva, El;54;25;<5;0;24;<5;0;0;<5;<5;52
202303;Marzo de 2023;9;Cataluña;17;Girona;17141;Puigcerdà;233;73;45;6;53;53;<5;0;<5;47;182
202303;Marzo de 2023;9;Cataluña;17;Girona;17142;Quart;101;26;37;5;14;12;7;<5;61;<5;34
202303;Marzo de 2023;9;Cataluña;17;Girona;17143;Rabós;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17144;Regencós;6;5;0;0;<5;0;0;0;<5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17145;Ribes de Freser;30;10;5;0;8;6;<5;0;7;0;23
202303;Marzo de 2023;9;Cataluña;17;Girona;17146;Riells i Viabrea;49;11;13;<5;9;13;<5;0;24;<5;21
202303;Marzo de 2023;9;Cataluña;17;Girona;17147;Ripoll;210;49;47;25;32;37;20;<5;70;5;131
202303;Marzo de 2023;9;Cataluña;17;Girona;17148;Riudarenes;141;23;66;5;9;38;0;<5;77;<5;59
202303;Marzo de 2023;9;Cataluña;17;Girona;17149;Riudaura;<5;0;<5;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17150;Riudellots de la Selva;372;113;108;46;42;54;9;0;197;11;164
202303;Marzo de 2023;9;Cataluña;17;Girona;17151;Riumors;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17152;Roses;465;178;38;6;183;52;8;7;27;29;402
202303;Marzo de 2023;9;Cataluña;17;Girona;17153;Rupià;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17154;Sales de Llierca;<5;<5;<5;0;0;0;<5;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17155;Salt;530;115;95;5;114;188;13;<5;23;32;472
202303;Marzo de 2023;9;Cataluña;17;Girona;17157;Sant Andreu Salou;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17158;Sant Climent Sescebes;<5;<5;<5;0;<5;0;0;0;<5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17159;Sant Feliu de Buixalleu;60;22;21;<5;11;<5;<5;<5;27;7;23
202303;Marzo de 2023;9;Cataluña;17;Girona;17160;Sant Feliu de Guíxols;292;119;26;<5;100;42;<5;<5;8;43;240
202303;Marzo de 2023;9;Cataluña;17;Girona;17161;Sant Feliu de Pallerols;29;8;<5;0;<5;14;<5;<5;<5;<5;25
202303;Marzo de 2023;9;Cataluña;17;Girona;17162;Sant Ferriol;13;<5;<5;0;10;0;0;0;0;0;13
202303;Marzo de 2023;9;Cataluña;17;Girona;17163;Sant Gregori;234;9;93;13;13;88;18;0;87;<5;145
202303;Marzo de 2023;9;Cataluña;17;Girona;17164;Sant Hilari Sacalm;57;23;<5;<5;17;11;<5;20;<5;<5;29
202303;Marzo de 2023;9;Cataluña;17;Girona;17165;Sant Jaume de Llierca;73;12;34;7;<5;14;<5;0;69;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17166;Sant Jordi Desvalls;<5;0;0;0;0;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17167;Sant Joan de les Abadesses;41;8;8;<5;9;14;0;0;15;0;26
202303;Marzo de 2023;9;Cataluña;17;Girona;17168;Sant Joan de Mollet;6;<5;<5;0;<5;0;<5;0;<5;0;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17169;Sant Julià de Ramis;47;21;10;0;8;8;0;0;<5;10;33
202303;Marzo de 2023;9;Cataluña;17;Girona;17170;Vallfogona de Ripollès;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17171;Sant Llorenç de la Muga;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17172;Sant Martí de Llémena;33;<5;<5;0;0;30;0;0;0;0;33
202303;Marzo de 2023;9;Cataluña;17;Girona;17173;Sant Martí Vell;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17174;Sant Miquel de Campmajor;25;10;0;0;15;0;0;<5;0;0;23
202303;Marzo de 2023;9;Cataluña;17;Girona;17175;Sant Miquel de Fluvià;11;<5;5;0;<5;<5;0;0;5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17176;Sant Mori;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17177;Sant Pau de Segúries;<5;<5;0;0;0;0;0;0;0;<5;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17178;Sant Pere Pescador;72;34;8;0;14;15;<5;<5;0;8;61
202303;Marzo de 2023;9;Cataluña;17;Girona;17180;Santa Coloma de Farners;376;67;132;<5;38;133;<5;8;167;16;185
202303;Marzo de 2023;9;Cataluña;17;Girona;17181;Santa Cristina d'Aro;72;35;8;<5;20;5;<5;<5;<5;20;49
202303;Marzo de 2023;9;Cataluña;17;Girona;17182;Santa Llogaia d'Àlguema;19;9;<5;<5;6;0;0;0;<5;<5;14
202303;Marzo de 2023;9;Cataluña;17;Girona;17183;Sant Aniol de Finestres;10;<5;5;0;<5;<5;0;0;8;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17184;Santa Pau;49;14;7;<5;15;7;5;<5;7;0;41
202303;Marzo de 2023;9;Cataluña;17;Girona;17185;Sant Joan les Fonts;222;33;106;<5;30;47;<5;<5;192;<5;22
202303;Marzo de 2023;9;Cataluña;17;Girona;17186;Sarrià de Ter;54;21;15;0;12;5;<5;<5;22;6;25
202303;Marzo de 2023;9;Cataluña;17;Girona;17187;Saus,  Camallera i Llampaies;<5;<5;0;0;0;0;<5;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17188;Selva de Mar, La;<5;0;0;0;<5;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17189;Cellera de Ter, La;29;13;5;<5;6;<5;0;<5;14;5;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17190;Serinyà;20;5;<5;0;<5;6;<5;<5;14;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17191;Serra de Daró;8;6;0;0;<5;0;0;<5;0;<5;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17192;Setcases;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17193;Sils;131;48;21;<5;36;23;0;0;38;12;81
202303;Marzo de 2023;9;Cataluña;17;Girona;17194;Susqueda;<5;<5;0;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17195;Tallada d'Empordà, La;28;17;0;0;10;<5;0;<5;0;6;20
202303;Marzo de 2023;9;Cataluña;17;Girona;17196;Terrades;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17197;Torrent;94;22;25;<5;12;29;<5;0;52;<5;41
202303;Marzo de 2023;9;Cataluña;17;Girona;17198;Torroella de Fluvià;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17199;Torroella de Montgrí;243;104;24;0;98;16;<5;<5;9;13;218
202303;Marzo de 2023;9;Cataluña;17;Girona;17200;Tortellà;<5;<5;<5;0;0;0;0;0;<5;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17201;Toses;5;<5;<5;0;<5;0;0;0;0;0;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17202;Tossa de Mar;194;92;11;0;77;14;0;<5;0;5;188
202303;Marzo de 2023;9;Cataluña;17;Girona;17203;Ultramort;<5;<5;0;0;0;0;0;0;0;<5;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17204;Ullà;7;<5;0;0;<5;0;0;<5;0;0;5
202303;Marzo de 2023;9;Cataluña;17;Girona;17205;Ullastret;<5;<5;0;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17206;Urús;7;<5;<5;0;<5;<5;0;0;0;0;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17207;Vall d'en Bas, La;87;40;24;<5;8;8;<5;<5;63;<5;20
202303;Marzo de 2023;9;Cataluña;17;Girona;17208;Vall de Bianya, La;47;16;8;0;17;6;0;0;33;0;14
202303;Marzo de 2023;9;Cataluña;17;Girona;17209;Vall-llobrega;22;11;<5;0;5;<5;0;0;<5;<5;18
202303;Marzo de 2023;9;Cataluña;17;Girona;17210;Ventalló;13;7;<5;0;5;0;0;<5;<5;0;8
202303;Marzo de 2023;9;Cataluña;17;Girona;17211;Verges;10;<5;0;<5;<5;<5;0;0;0;<5;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17212;Vidrà;<5;<5;<5;0;0;0;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17213;Vidreres;100;45;12;<5;21;18;<5;0;21;6;73
202303;Marzo de 2023;9;Cataluña;17;Girona;17214;Vilabertran;15;11;0;0;<5;<5;0;10;<5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17215;Vilablareix;67;29;11;<5;21;<5;<5;<5;11;<5;52
202303;Marzo de 2023;9;Cataluña;17;Girona;17216;Viladasens;<5;0;<5;0;0;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17217;Viladamat;11;<5;<5;<5;5;0;<5;0;<5;0;10
202303;Marzo de 2023;9;Cataluña;17;Girona;17218;Vilademuls;12;6;0;0;6;0;0;<5;0;<5;7
202303;Marzo de 2023;9;Cataluña;17;Girona;17220;Viladrau;24;<5;5;0;10;<5;<5;0;16;0;8
202303;Marzo de 2023;9;Cataluña;17;Girona;17221;Vilafant;67;18;20;<5;13;12;<5;0;9;7;51
202303;Marzo de 2023;9;Cataluña;17;Girona;17222;Vilaür;<5;<5;0;0;0;0;0;0;<5;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17223;Vilajuïga;18;15;0;0;<5;<5;0;8;<5;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17224;Vilallonga de Ter;<5;<5;0;0;<5;<5;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17225;Vilamacolum;6;5;0;0;0;<5;0;<5;0;<5;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17226;Vilamalla;206;41;109;7;18;29;<5;0;90;27;89
202303;Marzo de 2023;9;Cataluña;17;Girona;17227;Vilamaniscle;<5;<5;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17228;Vilanant;<5;<5;0;0;0;<5;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17230;Vila-sacra;10;5;<5;0;<5;0;0;<5;0;0;9
202303;Marzo de 2023;9;Cataluña;17;Girona;17232;Vilopriu;<5;0;0;0;<5;0;0;0;0;0;<5
202303;Marzo de 2023;9;Cataluña;17;Girona;17233;Vilobí d'Onyar;105;35;15;0;28;27;0;<5;20;<5;79
202303;Marzo de 2023;9;Cataluña;17;Girona;17234;Biure;0;0;0;0;0;0;0;0;0;0;0
202303;Marzo de 2023;9;Cataluña;17;Girona;17901;Cruïlles,  Monells i Sant Sadurní de l'Heura;37;11;6;<5;17;<5;0;<5;10;<5;22
202303;Marzo de 2023;9;Cataluña;17;Girona;17902;Forallac;48;24;6;<5;14;<5;<5;<5;<5;<5;40
202303;Marzo de 2023;9;Cataluña;17;Girona;17903;Sant Julià del Llor i Bonmatí;28;0;11;<5;<5;12;<5;0;23;<5;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25001;Abella de la Conca;<5;<5;<5;0;0;0;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25002;Àger;28;9;6;0;11;<5;0;0;0;<5;27
202303;Marzo de 2023;9;Cataluña;25;Lleida;25003;Agramunt;75;34;<5;9;18;7;<5;<5;24;8;40
202303;Marzo de 2023;9;Cataluña;25;Lleida;25004;Alamús, Els;11;8;<5;0;0;<5;0;<5;0;<5;7
202303;Marzo de 2023;9;Cataluña;25;Lleida;25005;Alàs i Cerc;<5;0;0;<5;0;<5;0;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25006;Albagés, L';<5;0;0;0;<5;0;<5;0;<5;0;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25007;Albatàrrec;46;13;9;0;5;19;0;29;0;<5;15
202303;Marzo de 2023;9;Cataluña;25;Lleida;25008;Albesa;8;6;0;0;<5;<5;0;<5;0;<5;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25009;Albi, L';6;<5;<5;0;<5;0;0;<5;0;0;5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25010;Alcanó;<5;0;<5;0;0;0;0;0;0;<5;0
202303;Marzo de 2023;9;Cataluña;25;Lleida;25011;Alcarràs;305;179;30;<5;62;26;<5;90;20;6;189
202303;Marzo de 2023;9;Cataluña;25;Lleida;25012;Alcoletge;63;28;9;<5;19;<5;0;<5;15;7;38
202303;Marzo de 2023;9;Cataluña;25;Lleida;25013;Alfarràs;53;30;13;<5;6;<5;<5;6;<5;21;23
202303;Marzo de 2023;9;Cataluña;25;Lleida;25014;Alfés;6;<5;0;0;0;<5;0;<5;0;0;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25015;Algerri;<5;<5;<5;0;0;<5;0;<5;0;<5;<5
202303;Marzo de 2023;9;Cataluña;25;Lleida;25016;Alguaire;77;48;<5;5;9;11;<5;12;12;32;21
