;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31024;Arano;17;7;0;9;<5;0;0;0;17;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31025;Arakil;21;<5;10;<5;<5;5;0;0;14;<5;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31026;Aras;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31027;Arbizu;14;<5;5;<5;<5;0;<5;0;5;<5;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31028;Arce/Artzi;<5;0;<5;0;0;<5;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31029;Arcos, Los;43;<5;26;<5;<5;11;0;<5;18;0;22
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31030;Arellano;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31031;Areso;<5;0;<5;0;0;0;0;0;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31032;Arguedas;106;6;30;5;15;50;0;5;<5;7;93
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31033;Aria;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31034;Aribe;6;0;0;0;0;6;0;0;0;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31035;Armañanzas;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31036;Arróniz;16;<5;7;0;<5;<5;0;<5;<5;0;10
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31037;Arruazu;<5;0;<5;0;0;0;0;0;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31038;Artajona;47;5;18;<5;0;22;0;9;<5;0;34
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31039;Artazu;6;0;5;0;0;<5;0;0;0;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31040;Atez;<5;0;0;0;0;0;<5;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31041;Ayegui/Aiegi;29;<5;12;<5;<5;10;0;0;0;<5;28
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31042;Azagra;477;67;185;8;20;191;6;159;276;0;42
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31043;Azuelo;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31044;Bakaiku;<5;<5;0;0;0;0;0;0;0;<5;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31045;Barásoain;21;<5;12;0;<5;<5;<5;<5;15;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31046;Barbarin;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31047;Bargota;<5;<5;<5;0;0;0;0;<5;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31048;Barillas;<5;<5;0;0;0;0;0;0;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31049;Basaburua;13;<5;<5;0;0;7;<5;0;<5;<5;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31050;Baztan;220;7;60;5;28;110;10;<5;36;5;177
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31051;Beire;<5;<5;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31052;Belascoáin;<5;<5;0;0;0;<5;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31053;Berbinzana;12;<5;<5;<5;0;<5;<5;6;0;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31054;Bertizarana;9;<5;<5;0;5;0;0;0;0;0;9
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31055;Betelu;<5;0;<5;0;0;0;0;0;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31056;Biurrun-Olcoz;20;0;6;0;0;14;0;<5;5;0;14
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31057;Buñuel;117;15;31;7;11;51;<5;17;37;<5;62
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31058;Auritz/Burguete;19;0;<5;0;<5;13;0;0;0;0;19
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31059;Burgui/Burgi;7;<5;5;<5;0;0;0;0;<5;<5;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31060;Burlada/Burlata;217;17;84;7;26;77;6;<5;5;8;202
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31061;Busto, El;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31062;Cabanillas;27;11;6;<5;0;9;0;12;0;0;15
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31063;Cabredo;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31064;Cadreita;122;18;62;<5;5;34;0;41;59;0;22
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31065;Caparroso;94;30;23;6;12;19;<5;41;6;<5;46
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31066;Cárcar;59;28;15;<5;5;8;0;35;16;0;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31067;Carcastillo;38;<5;17;0;<5;14;<5;<5;<5;0;33
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31068;Cascante;80;7;36;0;<5;30;<5;<5;26;0;52
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31069;Cáseda;131;0;90;<5;<5;35;<5;0;125;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31070;Castejón;191;76;20;<5;70;23;<5;29;123;<5;38
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31071;Castillonuevo;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31072;Cintruénigo;270;20;82;8;21;139;0;17;20;8;225
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31073;Ziordia;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31074;Cirauqui/Zirauki;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31075;Ciriza/Ziritza;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31076;Cizur;64;7;17;<5;5;29;<5;0;6;<5;57
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31077;Corella;162;33;65;6;13;43;<5;33;55;16;58
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31078;Cortes;101;20;46;<5;16;17;0;27;42;0;32
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31079;Desojo;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31080;Dicastillo;<5;0;<5;0;0;<5;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31081;Donamaria;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31082;Etxalar;13;<5;<5;<5;<5;6;<5;<5;<5;<5;7
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31083;Echarri;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31084;Etxarri-Aranatz;40;7;9;0;0;22;<5;<5;<5;<5;33
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31085;Etxauri;59;25;<5;0;30;<5;0;0;0;<5;58
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31086;Egüés;402;56;84;17;68;166;11;0;68;8;326
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31087;Elgorriaga;6;<5;<5;0;<5;<5;0;0;0;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31088;Noáin (Valle de Elorz)/Noain (Elortzibar);549;141;222;64;30;75;17;<5;184;14;350
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31089;Enériz/Eneritz;8;8;0;0;0;0;0;8;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31090;Eratsun;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31091;Ergoiena;<5;0;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31092;Erro;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31093;Ezcároz/Ezkaroze;11;0;<5;<5;0;9;0;<5;0;0;10
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31094;Eslava;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31095;Esparza de Salazar/Espartza Zaraitzu;5;0;<5;<5;0;<5;0;0;0;0;5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31096;Espronceda;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31097;Estella-Lizarra;614;32;231;13;43;288;7;7;48;14;545
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31098;Esteribar;16;<5;10;<5;<5;<5;<5;0;9;<5;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31099;Etayo;<5;<5;0;0;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31100;Eulate;<5;0;<5;0;0;<5;<5;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31101;Ezcabarte;24;7;8;<5;5;<5;0;<5;9;<5;11
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31102;Ezkurra;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31103;Ezprogui;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31104;Falces;189;56;62;<5;22;45;0;30;106;9;44
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31105;Fitero;36;7;14;<5;<5;11;0;8;7;0;21
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31106;Fontellas;79;17;41;0;7;12;<5;61;<5;<5;16
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31107;Funes;259;43;131;<5;10;69;<5;43;187;0;29
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31108;Fustiñana;201;59;91;<5;13;36;<5;122;29;<5;48
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31109;Galar;361;50;114;22;32;133;10;0;64;18;279
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31110;Gallipienzo/Galipentzu;7;5;0;0;<5;<5;0;0;0;0;7
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31111;Gallués/Galoze;<5;0;0;<5;0;0;0;0;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31112;Garaioa;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31113;Garde;<5;0;<5;0;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31114;Garínoain;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31115;Garralda;<5;0;0;0;0;<5;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31116;Genevilla;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31117;Goizueta;19;0;5;0;0;14;0;<5;0;0;18
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31118;Goñi;5;<5;<5;0;0;<5;0;<5;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31119;Güesa/Gorza;<5;0;<5;<5;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31120;Guesálaz/Gesalatz;<5;0;<5;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31121;Guirguillano;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31122;Huarte/Uharte;337;45;118;13;31;122;8;0;126;19;192
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31123;Uharte-Arakil;12;0;8;<5;0;<5;0;0;9;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31124;Ibargoiti;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31125;Igúzquiza;44;10;18;0;<5;13;0;<5;<5;0;42
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31126;Imotz;<5;0;<5;<5;0;<5;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31127;Irañeta;<5;0;0;<5;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31128;Isaba/Izaba;21;6;<5;<5;0;10;0;0;0;7;14
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31129;Ituren;51;0;40;0;0;11;0;0;0;0;51
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31130;Iturmendi;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31131;Iza/Itza;21;0;14;<5;0;<5;0;0;<5;0;19
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31132;Izagaondoa;<5;0;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31133;Izalzu/Itzaltzu;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31134;Jaurrieta;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31135;Javier;<5;<5;<5;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31136;Juslapeña;7;<5;0;<5;0;<5;<5;<5;0;<5;5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31137;Beintza-Labaien;<5;<5;0;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31138;Lakuntza;59;<5;29;<5;0;22;<5;0;30;<5;28
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31139;Lana;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31140;Lantz;<5;0;0;0;0;<5;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31141;Lapoblación;<5;0;0;<5;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31142;Larraga;37;9;22;<5;<5;<5;0;23;<5;0;13
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31143;Larraona;<5;0;0;0;0;0;<5;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31144;Larraun;27;<5;<5;0;0;24;<5;<5;0;0;26
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31145;Lazagurría;<5;<5;<5;0;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31146;Leache;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31147;Legarda;7;<5;<5;0;5;0;0;<5;0;0;5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31148;Legaria;8;<5;<5;<5;<5;0;0;8;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31149;Leitza;103;<5;57;<5;<5;38;0;5;53;<5;43
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31150;Leoz/Leotz;<5;0;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31151;Lerga;<5;0;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31152;Lerín;37;<5;21;<5;<5;8;0;10;0;<5;24
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31153;Lesaka;81;11;36;<5;5;24;<5;0;25;0;56
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31154;Lezáun;8;0;<5;0;0;7;0;0;0;0;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31155;Liédena;6;<5;<5;0;0;0;0;0;<5;<5;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31156;Lizoáin-Arriasgoiti;<5;<5;0;0;<5;0;0;<5;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31157;Lodosa;144;33;38;<5;7;57;5;33;56;0;55
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31158;Lónguida/Longida;<5;0;<5;0;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31159;Lumbier;144;5;74;<5;5;58;0;<5;57;0;86
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31160;Luquin;<5;0;0;<5;0;<5;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31161;Mañeru;<5;<5;0;0;<5;0;0;0;<5;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31162;Marañón;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31163;Marcilla;304;8;178;5;9;102;<5;<5;173;<5;124
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31164;Mélida;43;0;22;<5;<5;16;<5;0;11;0;32
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31165;Mendavia;103;38;29;<5;<5;27;<5;41;13;0;49
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31166;Mendaza;<5;0;<5;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31167;Mendigorría;20;8;6;<5;<5;<5;0;14;<5;<5;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31168;Metauten;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31169;Milagro;289;103;96;7;36;46;<5;205;52;0;32
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31170;Mirafuentes;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31171;Miranda de Arga;8;0;<5;<5;0;<5;<5;<5;0;0;5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31172;Monreal/Elo;15;0;7;0;0;6;<5;0;0;0;15
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31173;Monteagudo;36;12;<5;0;16;<5;<5;<5;29;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31174;Morentin;<5;0;<5;0;0;<5;0;0;0;<5;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31175;Mues;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31176;Murchante;89;22;33;<5;7;23;<5;7;15;18;49
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31177;Murieta;11;<5;<5;<5;0;<5;0;<5;<5;0;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31178;Murillo el Cuende;<5;<5;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31179;Murillo el Fruto;46;25;<5;<5;13;5;0;45;<5;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31180;Muruzábal;6;0;0;0;0;6;0;0;0;0;6
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31181;Navascués/Nabaskoze;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31182;Nazar;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31183;Obanos;9;<5;<5;<5;0;<5;0;0;<5;<5;7
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31184;Oco;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31185;Ochagavía/Otsagabia;<5;<5;0;0;<5;<5;0;0;<5;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31186;Odieta;<5;0;<5;0;0;0;0;<5;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31187;Oitz;9;<5;<5;<5;<5;<5;0;0;0;0;9
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31188;Olaibar;7;<5;<5;0;<5;0;0;0;0;0;7
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31189;Olazti/Olazagutía;23;<5;5;5;<5;7;<5;0;16;0;7
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31190;Olejua;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31191;Olite/Erriberri;129;20;31;6;24;48;0;6;8;5;110
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31192;Olóriz/Oloritz;6;<5;<5;<5;0;<5;0;0;<5;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31193;Cendea de Olza/Oltza Zendea;66;5;33;<5;<5;18;6;0;17;0;49
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31194;Ollo;16;<5;<5;0;<5;<5;<5;0;0;0;16
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31195;Orbaizeta;<5;<5;<5;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31196;Orbara;<5;0;<5;0;<5;<5;0;0;<5;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31197;Orísoain;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31198;Oronz/Orontze;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31199;Oroz-Betelu/Orotz-Betelu;<5;<5;<5;0;0;0;0;0;<5;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31200;Oteiza;34;<5;17;<5;<5;13;0;<5;0;<5;32
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31201;Pamplona/Iruña;9482;743;3421;151;828;4178;161;12;1971;180;7319
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31202;Peralta/Azkoien;296;28;102;12;27;118;9;40;138;<5;117
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31203;Petilla de Aragón;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31204;Piedramillera;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31205;Pitillas;5;0;<5;0;<5;<5;0;0;0;0;5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31206;Puente la Reina/Gares;115;14;38;0;8;55;0;8;<5;<5;103
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31207;Pueyo;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31208;Ribaforada;174;30;100;<5;6;33;<5;123;10;5;36
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31209;Romanzado;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31210;Roncal/Erronkari;9;0;6;0;0;<5;0;0;<5;0;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31211;Orreaga/Roncesvalles;8;0;<5;0;<5;<5;<5;0;0;0;8
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31212;Sada;24;5;8;0;<5;8;0;0;0;0;24
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31213;Saldías;0;0;0;0;0;0;0;0;0;0;0
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31214;Salinas de Oro/Jaitz;<5;0;0;0;<5;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31215;San Adrián;1038;20;483;14;13;505;<5;26;910;<5;98
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31216;Sangüesa/Zangoza;161;13;62;<5;11;73;<5;<5;65;5;89
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31217;San Martín de Unx;12;<5;<5;<5;<5;6;0;<5;0;0;9
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31219;Sansol;<5;0;<5;0;0;0;0;0;0;0;<5
202208;Agosto de 2022;15;Navarra, Comunidad Foral de;31;Navarra;31220;Santacara;10;0;<5;0;<5;5;0;0;0;0;10
